date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7
1980-01-10,5.071268081665039,5.067129611968994,5.024816989898682,4.989110946655273,4.934535980224609,4.808097839355469,4.710737228393555,4.664786338806152,4.615719318389893,4.536749839782715,4.516451358795166,4.464995861053467,4.4608330726623535,3.049384117126465,2.0903162956237793
1980-01-11,5.376335620880127,5.356420993804932,5.279125213623047,5.2355780601501465,5.023692607879639,4.934594631195068,4.75595760345459,4.49187707901001,4.329888820648193,4.296274185180664,4.230223178863525,4.195454120635986,4.178577899932861,2.3893651962280273,1.1801483631134033
1980-01-12,4.829030513763428,4.801827430725098,4.749606132507324,4.694275379180908,4.5489182472229,4.482107162475586,4.423591613769531,4.419373512268066,4.348093032836914,4.332216262817383,4.300942897796631,4.290530204772949,4.281731605529785,2.4710941314697266,1.5322997570037842
1980-01-13,5.324982166290283,5.2334723472595215,5.226380348205566,4.966124057769775,4.880980968475342,4.633666515350342,4.32889461517334,4.099732875823975,3.9641828536987305,3.9561944007873535,3.892854690551758,3.8900156021118164,3.8681869506835938,2.7765188217163086,1.324185848236084
1980-01-14,4.944380283355713,4.89084005355835,4.791662693023682,4.556850433349609,4.512436389923096,4.259962558746338,4.089789867401123,4.0352702140808105,3.9815573692321777,3.9615988731384277,3.928671360015869,3.9186058044433594,3.9075636863708496,2.569565773010254,1.4520821571350098
1980-01-15,4.8858642578125,4.874627590179443,4.664794445037842,4.544951438903809,4.295459747314453,3.9454336166381836,3.687730312347412,3.5031661987304688,3.474839210510254,3.4142985343933105,3.3780226707458496,3.3591556549072266,3.344723701477051,2.42016863822937,1.7723278999328613
1980-01-16,4.623511791229248,4.619570732116699,4.436091899871826,4.357253551483154,4.093804359436035,3.722494125366211,3.449282646179199,3.437882900238037,3.3201022148132324,3.243223190307617,3.2306265830993652,3.177182197570801,3.172313690185547,2.2298707962036133,1.5755367279052734
1980-01-17,4.753297805786133,4.70967960357666,4.62123966217041,4.40037727355957,4.292773723602295,3.902851104736328,3.6434664726257324,3.6259264945983887,3.5175890922546387,3.4619312286376953,3.438675880432129,3.3948564529418945,3.3948163986206055,2.210411787033081,1.4741472005844116
1980-01-18,4.803192138671875,4.742011547088623,4.714869499206543,4.506313800811768,4.369472503662109,4.21029806137085,4.016787528991699,3.8606672286987305,3.8540945053100586,3.7864465713500977,3.768186569213867,3.743807792663574,3.736576557159424,2.2291407585144043,1.6506612300872803
1980-01-19,4.820734024047852,4.769909381866455,4.720684051513672,4.5384674072265625,4.382406711578369,4.297880172729492,4.165909767150879,4.0470871925354,4.046640872955322,3.9787302017211914,3.9734082221984863,3.9421396255493164,3.9400529861450195,2.394775867462158,1.7899096012115479
1980-01-20,4.773064136505127,4.744217395782471,4.662980556488037,4.579864978790283,4.447657108306885,4.3719258308410645,4.3279900550842285,4.276735305786133,4.247715473175049,4.212353706359863,4.192499160766602,4.176602840423584,4.168747425079346,2.4345171451568604,1.9267746210098267
1980-01-21,4.808112621307373,4.739104747772217,4.718451023101807,4.506962299346924,4.389251232147217,4.3148956298828125,4.201753616333008,4.084904193878174,4.069899082183838,4.008719444274902,4.00256872177124,3.971494197845459,3.968966484069824,2.4183547496795654,1.8736823797225952
1980-01-22,4.956668376922607,4.92641019821167,4.719479560852051,4.613131046295166,4.313238620758057,4.119359493255615,4.023354530334473,3.9174294471740723,3.9144840240478516,3.8500046730041504,3.848146915435791,3.8153672218322754,3.813826084136963,2.4335227012634277,1.570603370666504
1980-01-23,4.63394021987915,4.600297451019287,4.471812725067139,4.332156658172607,4.312931537628174,4.311478614807129,4.2764716148376465,4.25649356842041,4.2048163414001465,4.185636043548584,4.1623125076293945,4.1472015380859375,4.140923500061035,2.451807975769043,1.8623521327972412
1980-01-24,4.6336212158203125,4.571077346801758,4.4894514083862305,4.313844680786133,4.235543251037598,4.233709335327148,4.1670145988464355,4.134787559509277,4.065474033355713,4.055169582366943,4.018096923828125,4.008684158325195,3.997270107269287,2.239513874053955,1.737473487854004
1980-01-25,4.4890007972717285,4.441356182098389,4.335627555847168,4.203954696655273,4.161220550537109,4.127501487731934,4.116490840911865,4.105975151062012,4.0417985916137695,4.028924465179443,3.9889025688171387,3.9872279167175293,3.971515655517578,2.225626230239868,1.6945828199386597
1980-01-26,4.564920425415039,4.509898662567139,4.479414939880371,4.446356296539307,4.43960428237915,4.425349235534668,4.393901348114014,4.347150802612305,4.334927082061768,4.299586772918701,4.299102783203125,4.284708023071289,4.195777416229248,2.4183106422424316,1.8894157409667969
1980-01-27,4.578332424163818,4.541528701782227,4.454340934753418,4.382505893707275,4.355808258056641,4.328610420227051,4.290045738220215,4.243652820587158,4.229326248168945,4.224371910095215,4.191525936126709,4.190497875213623,4.174985408782959,2.3538386821746826,1.821864128112793
